fl_date,origin,precip,snow,windgust,cloudcover
2018-03-02,RIC,0.0,0.0,86.9,46.0
2018-05-07,RIC,0.0,0.0,33.5,74.1
2018-06-24,RIC,6.09,0.0,51.8,64.1
2018-07-11,RIC,18.3,0.0,,73.6
2018-07-29,RIC,0.0,0.0,,80.1
2018-12-30,RIC,0.0,0.0,,86.9
2019-06-24,RIC,0.0,0.0,27.7,32.4
2019-10-09,RIC,0.0,0.0,33.5,76.0
2019-11-02,RIC,0.0,0.0,,22.4
2019-11-06,RIC,0.0,0.0,,24.8
2019-12-13,RIC,14.67,0.0,,86.6
2020-01-01,RIC,0.0,0.0,35.3,19.4
2020-01-02,RIC,0.0,0.0,35.3,79.3
2020-01-03,RIC,4.97,0.0,35.3,81.9
2020-01-04,RIC,9.3,0.0,47.9,86.9
2020-01-05,RIC,0.5,0.0,51.8,30.8
2020-01-06,RIC,0.0,0.0,37.1,10.3
2020-01-07,RIC,8.2,0.0,51.8,67.7
2018-02-23,RNO,0.06,0.0,29.5,60.6
2018-04-19,RNO,2.0,0.0,50.0,84.8
2018-06-12,RNO,0.0,0.0,33.5,8.7
2018-07-01,RNO,0.0,0.0,31.7,15.9
2018-08-15,RNO,0.0,0.0,44.1,49.4
2018-10-22,RNO,0.0,0.0,38.9,9.8
2018-11-19,RNO,0.0,0.0,,58.3
2019-01-23,RNO,0.0,0.0,42.5,27.4
2019-02-28,RNO,0.0,0.0,55.5,49.9
2019-07-14,RNO,0.0,0.0,48.2,10.9
2019-10-13,RNO,0.0,0.0,35.3,39.7
2020-01-01,RNO,0.0,0.0,51.8,45.6
2020-01-02,RNO,0.0,0.0,,58.1
2020-01-03,RNO,0.0,0.0,,69.5
2020-01-04,RNO,0.0,0.0,63.0,29.8
2020-01-05,RNO,0.0,0.0,42.5,28.4
2020-01-06,RNO,0.0,0.0,,8.7
2020-01-07,RNO,0.0,0.0,51.8,23.2
2018-06-11,ROA,0.9,0.0,37.1,75.3
2018-11-25,ROA,0.0,0.0,,37.4
2020-01-01,ROA,0.0,0.0,63.0,56.4
2020-01-02,ROA,0.3,0.0,,59.8
2020-01-03,ROA,6.9,0.0,,76.2
2020-01-04,ROA,0.6,0.0,68.3,66.9
2020-01-05,ROA,0.0,0.0,69.1,43.0
2020-01-06,ROA,0.0,0.0,48.9,0.0
2018-09-21,ROC,5.6,0.0,63.0,64.1
2019-01-13,ROC,0.0,0.0,,82.1
2019-05-16,ROC,0.3,0.0,,58.2
2019-05-25,ROC,5.3,0.0,66.7,40.2
2020-01-01,ROC,0.0,0.35,53.6,71.2
2020-01-02,ROC,0.0,0.0,42.5,70.7
2020-01-03,ROC,0.0,0.0,38.9,91.3
2020-01-04,ROC,6.08,3.12,,83.1
2020-01-05,ROC,2.85,1.74,48.2,68.3
2020-01-06,ROC,1.8,0.0,64.8,66.5
2020-01-01,ROW,0.0,0.0,57.6,0.0
2020-01-02,ROW,1.9,0.0,57.6,39.5
2020-01-03,ROW,0.0,0.0,,5.5
2020-01-04,ROW,0.0,0.0,33.5,0.0
2020-01-05,ROW,0.0,0.0,,0.0
2020-01-06,ROW,0.0,0.0,59.3,0.0
2019-01-25,RST,0.0,0.0,27.7,27.6
2019-07-14,RST,0.0,0.0,31.7,16.4
2020-01-01,RST,0.0,0.0,51.8,20.0
2020-01-02,RST,0.0,0.0,33.5,84.2
2020-01-03,RST,0.3,0.0,33.8,97.8
2020-01-04,RST,0.0,0.0,35.3,90.0
2020-01-05,RST,0.0,3.86,70.7,27.7
2020-01-06,RST,0.0,0.0,35.3,13.7
2018-03-10,RSW,8.0,0.0,35.3,42.9
2018-04-02,RSW,0.0,0.0,,54.2
2018-04-03,RSW,0.0,0.0,31.7,31.2
2018-06-16,RSW,3.1,0.0,,23.7
2018-07-04,RSW,21.0,0.0,51.8,38.3
2018-07-09,RSW,0.0,0.0,,14.2
2018-08-11,RSW,0.36,0.0,50.0,11.7
2018-11-15,RSW,2.6,0.0,38.9,65.0
2018-12-04,RSW,0.0,0.0,27.7,42.1
2018-12-21,RSW,1.4,0.0,79.5,81.7
2018-12-22,RSW,0.0,0.0,47.9,43.7
2019-01-08,RSW,0.0,0.0,,6.2
2019-01-19,RSW,0.0,0.0,44.6,8.3
2019-02-14,RSW,0.0,0.0,40.7,1.2
2019-02-18,RSW,0.0,0.0,29.5,49.2
2019-05-08,RSW,0.0,0.0,35.3,40.4
2019-05-16,RSW,0.0,0.0,40.7,35.4
2019-05-18,RSW,0.0,0.0,29.5,7.9
2019-05-19,RSW,0.0,0.0,,30.8
2019-06-01,RSW,9.6,0.0,33.5,33.7
2019-07-21,RSW,51.0,0.0,79.6,20.0
2019-09-10,RSW,0.0,0.0,47.9,8.3
2019-11-11,RSW,0.0,0.0,31.7,21.2
2020-01-01,RSW,0.0,0.0,,0.0
2020-01-02,RSW,0.0,0.0,27.7,0.0
2020-01-03,RSW,0.0,0.0,50.0,27.5
2020-01-04,RSW,3.8,0.0,55.4,61.2
2020-01-05,RSW,0.0,0.0,33.5,3.7
2020-01-06,RSW,0.0,0.0,,0.0
2018-05-17,SAF,0.0,0.0,57.2,0.0
2020-01-01,SAF,0.0,0.0,47.9,7.9
2020-01-02,SAF,0.0,0.0,50.0,50.0
2020-01-03,SAF,0.0,0.0,35.3,0.0
2020-01-04,SAF,0.0,0.0,42.5,0.0
2020-01-05,SAF,0.0,0.0,46.4,0.0
2020-01-06,SAF,0.0,0.0,42.5,0.0
2018-01-26,SAN,0.0,0.0,,43.9
2018-03-19,SAN,0.0,0.0,,72.1
2018-09-18,SAN,0.0,0.0,27.7,28.4
2018-09-21,SAN,0.0,0.0,,43.8
2018-11-13,SAN,0.0,0.0,,50.6
2019-01-01,SAN,0.0,0.0,42.5,21.2
2019-01-03,SAN,0.0,0.0,,12.0
2019-02-11,SAN,0.0,0.0,,29.0
2019-02-14,SAN,14.78,0.0,74.2,93.4
2019-03-28,SAN,0.0,0.0,,61.9
2019-04-25,SAN,0.0,0.0,,66.2
2019-05-04,SAN,0.0,0.0,,71.7
2019-06-04,SAN,0.0,0.0,,99.2
2019-06-20,SAN,0.0,0.0,,95.4
2019-07-17,SAN,0.0,0.0,37.1,96.8
2019-07-18,SAN,0.0,0.0,29.5,68.7
2019-08-10,SAN,0.0,0.0,29.5,54.8
2019-08-25,SAN,0.0,0.0,,41.8
2019-09-09,SAN,0.0,0.0,35.3,71.8
2019-11-09,SAN,0.0,0.0,,18.4
2019-11-15,SAN,0.0,0.0,37.1,81.3
2019-12-03,SAN,0.0,0.0,38.9,81.7
2019-12-05,SAN,0.29,0.0,,72.8
2019-12-22,SAN,0.0,0.0,,93.6
2020-01-01,SAN,0.0,0.0,,57.7
2020-01-02,SAN,0.0,0.0,35.3,71.0
2020-01-03,SAN,0.0,0.0,,61.7
2020-01-04,SAN,0.0,0.0,,50.9
2020-01-05,SAN,0.0,0.0,,40.2
2020-01-06,SAN,0.0,0.0,,24.8
2018-02-23,SAT,35.03,0.0,39.3,98.8
2018-04-09,SAT,0.0,0.0,31.7,92.0
2018-05-03,SAT,0.0,0.0,40.7,91.8
2018-06-10,SAT,0.0,0.0,53.6,79.4
2018-06-29,SAT,0.0,0.0,50.0,69.0
2018-12-30,SAT,3.5,0.0,25.9,100.0
2019-03-18,SAT,0.0,0.0,35.3,73.8
2019-04-26,SAT,0.0,0.0,35.3,12.6
2019-06-04,SAT,11.71,0.0,35.3,64.8
2019-06-09,SAT,0.3,0.0,74.1,26.8
2019-07-23,SAT,0.0,0.0,38.9,44.8
2019-07-26,SAT,0.0,0.0,25.9,37.7
2019-08-27,SAT,0.0,0.0,37.1,60.1
2019-12-21,SAT,0.01,0.0,,51.0
2020-01-01,SAT,0.0,0.0,,95.2
2020-01-02,SAT,0.0,0.0,,62.6
2020-01-03,SAT,0.0,0.0,46.4,34.0
2020-01-04,SAT,0.0,0.0,25.9,0.0
2020-01-05,SAT,0.0,0.0,33.5,0.0
2020-01-06,SAT,0.0,0.0,42.5,37.0
2018-04-29,SAV,0.0,0.0,27.7,14.6
2018-05-25,SAV,0.3,0.0,35.3,72.6
2018-07-06,SAV,0.01,0.0,,51.4
2018-08-30,SAV,0.0,0.0,,45.6
2018-10-14,SAV,0.0,0.0,,22.0
2018-10-28,SAV,0.0,0.0,31.7,0.0
2018-11-14,SAV,0.0,0.0,40.7,100.0
2018-11-20,SAV,0.0,0.0,,49.4
2018-12-02,SAV,63.79,0.0,48.2,97.8
2019-02-21,SAV,0.0,0.0,,57.9
2019-07-26,SAV,0.0,0.0,35.3,42.7
2019-08-26,SAV,0.0,0.0,,39.1
2020-01-01,SAV,0.0,0.0,,39.7
2020-01-02,SAV,0.0,0.0,,56.3
2020-01-03,SAV,0.0,0.0,38.9,61.4
2020-01-04,SAV,4.26,0.0,57.4,56.8
2020-01-05,SAV,0.0,0.0,62.7,0.0
2020-01-06,SAV,0.0,0.0,29.5,5.6
2018-11-16,SBA,0.0,0.0,,0.0
2020-01-01,SBA,0.0,0.0,31.7,2.5
2020-01-02,SBA,0.0,0.0,,12.1
2020-01-03,SBA,0.0,0.0,25.9,0.0
2020-01-04,SBA,0.0,0.0,,1.2
2020-01-05,SBA,0.0,0.0,50.0,0.0
2020-01-06,SBA,0.0,0.0,47.9,0.0
2019-07-17,SBN,0.0,0.0,,46.5
2020-01-01,SBN,0.0,0.0,46.4,42.6
2020-01-02,SBN,0.0,3.23,50.7,11.6
2020-01-03,SBN,0.0,0.63,,72.0
2020-01-04,SBN,3.1,0.35,40.7,94.9
2020-01-05,SBN,0.0,0.0,57.3,78.5
2020-01-06,SBN,0.0,0.0,48.3,21.9
2018-01-12,SBP,0.0,0.0,35.3,0.0
2018-09-27,SBP,0.0,0.0,,60.4
2019-03-18,SBP,0.0,0.0,,0.0
2019-06-15,SBP,0.0,0.0,38.9,72.1
2019-09-14,SBP,0.0,0.0,,0.0
2020-01-01,SBP,0.0,0.0,38.9,2.1
2020-01-02,SBP,0.0,0.0,40.7,23.3
2020-01-03,SBP,0.0,0.0,,0.0
2020-01-04,SBP,0.0,0.0,40.7,2.5
2020-01-05,SBP,0.0,0.0,47.1,1.3
2020-01-06,SBP,0.0,0.0,55.4,0.0
2018-05-29,SBY,0.0,0.0,,58.0
2020-01-01,SBY,0.0,0.0,38.9,1.2
2020-01-02,SBY,0.0,0.0,37.1,1.2
2020-01-03,SBY,3.4,0.0,38.9,92.9
2020-01-04,SBY,4.7,0.0,60.8,99.2
2020-01-05,SBY,0.6,0.0,64.4,65.9
2020-01-06,SBY,0.0,0.0,38.9,40.4
2019-11-27,SCC,0.0,1.0,53.6,86.0
2020-01-01,SCC,0.0,4.2,35.3,99.5
2020-01-02,SCC,0.0,2.34,37.1,88.3
2020-01-03,SCC,0.0,1.8,33.5,75.7
2020-01-04,SCC,0.0,1.0,22.3,94.2
2020-01-05,SCC,0.0,0.0,13.0,39.8
2020-01-06,SCC,0.0,0.0,20.5,48.0
2018-09-04,SCE,0.0,0.0,,30.7
2019-06-27,SCE,0.0,0.0,,28.0
2020-01-01,SCE,0.1,1.06,51.8,48.9
2020-01-02,SCE,0.0,1.21,25.9,34.8
2020-01-03,SCE,5.61,0.0,,71.8
2020-01-04,SCE,6.28,0.0,33.5,88.0
2020-01-05,SCE,0.56,0.0,55.4,74.4
2020-01-06,SCE,1.02,0.0,50.0,44.8
2018-08-24,SCK,0.0,0.0,,0.0
2019-11-14,SCK,0.0,0.0,29.5,2.3
2020-01-01,SCK,0.0,0.0,,7.4
2020-01-02,SCK,0.0,0.0,31.7,0.0
2020-01-03,SCK,0.0,0.0,33.5,0.0
2020-01-04,SCK,0.3,0.0,,32.1
2020-01-05,SCK,0.0,0.0,,15.7
2020-01-06,SCK,0.0,0.0,,0.0
2018-04-27,SDF,0.0,0.0,51.9,37.6
2018-06-16,SDF,0.0,0.0,,29.8
2018-07-05,SDF,0.0,0.0,46.5,53.7
2018-07-14,SDF,0.0,0.0,,41.9
2018-08-28,SDF,0.0,0.0,37.1,19.5
2018-11-12,SDF,1.9,0.0,,96.4
2018-11-17,SDF,0.0,0.0,,72.1
2019-01-12,SDF,7.49,2.78,,82.8
2019-06-06,SDF,1.3,0.0,,72.4
2019-07-15,SDF,0.0,0.0,,61.4
2019-09-13,SDF,0.0,0.0,38.8,28.4
2020-01-01,SDF,0.0,0.0,35.3,57.9
2020-01-02,SDF,4.97,0.0,51.8,81.8
2020-01-03,SDF,17.47,0.0,,88.2
2020-01-04,SDF,1.6,0.0,46.4,88.6
2020-01-05,SDF,0.0,0.0,42.5,11.6
2020-01-06,SDF,0.0,0.0,40.7,31.5
2018-01-01,SEA,0.0,0.0,,61.0
2018-01-02,SEA,0.0,0.0,,84.5
2018-01-03,SEA,0.0,0.0,,30.7
2018-01-04,SEA,1.93,0.0,,93.5
2018-01-05,SEA,12.5,0.0,,98.2
2018-01-06,SEA,6.29,0.0,44.5,99.1
2018-01-07,SEA,8.14,0.0,,100.0
2018-01-08,SEA,2.34,0.0,,93.3
2018-01-09,SEA,4.9,0.0,38.9,98.6
2018-01-10,SEA,3.88,0.0,,96.1
2018-01-11,SEA,28.81,0.0,,99.1
2018-01-12,SEA,2.95,0.0,50.0,100.0
2018-01-13,SEA,0.3,0.0,,83.9
2018-01-14,SEA,0.0,0.0,,44.8
2018-01-15,SEA,1.29,0.0,46.3,89.5
2018-01-16,SEA,4.64,0.0,37.0,80.9
2018-01-17,SEA,10.8,0.0,53.6,99.8
2018-01-18,SEA,10.23,0.0,46.4,86.5
2018-01-19,SEA,0.6,0.0,40.6,91.9
2018-01-20,SEA,2.39,0.0,48.1,99.5
2018-01-21,SEA,2.92,0.0,66.4,95.2
2018-01-22,SEA,9.04,0.0,40.6,86.4
2018-01-23,SEA,20.79,0.0,,96.5
2018-01-24,SEA,12.98,0.0,60.5,96.1
2018-01-25,SEA,3.88,0.0,40.7,96.8
2018-01-26,SEA,9.64,0.0,38.9,98.6
2018-01-27,SEA,14.25,0.0,61.4,98.6
2018-01-28,SEA,2.49,0.0,,96.3
2018-01-29,SEA,27.58,0.0,48.4,91.0
2018-01-30,SEA,0.0,0.0,47.1,71.9
2018-01-31,SEA,0.0,0.0,37.1,97.3
2018-02-01,SEA,14.12,0.0,,100.0
2018-02-02,SEA,2.48,0.0,48.4,99.1
2018-02-03,SEA,3.88,0.0,37.1,100.0
2018-02-04,SEA,0.3,0.0,54.7,99.5
2018-02-05,SEA,0.9,0.0,37.1,99.1
2018-02-06,SEA,1.39,0.0,,98.6
2018-02-07,SEA,0.0,0.0,,97.5
2018-02-08,SEA,1.3,0.0,50.0,94.5
2018-02-09,SEA,0.01,0.0,,92.5
2018-02-10,SEA,0.0,0.0,,60.1
2018-02-11,SEA,0.0,0.0,31.7,84.0
2018-02-12,SEA,0.0,0.0,,29.4
2018-02-13,SEA,2.0,0.0,,53.9
2018-02-14,SEA,4.02,0.0,37.1,96.8
2018-02-15,SEA,0.3,0.0,,94.4
2018-02-16,SEA,2.93,0.0,47.5,100.0
2018-02-17,SEA,7.67,0.0,77.6,90.9
2018-02-18,SEA,1.59,0.0,66.5,80.8
2018-02-19,SEA,0.0,0.0,51.8,58.6
2018-02-20,SEA,0.0,0.0,,83.4
2018-02-21,SEA,1.59,1.88,,69.4
2018-02-22,SEA,0.0,1.04,25.9,45.5
2018-02-23,SEA,0.79,0.0,50.0,71.7
2018-02-24,SEA,1.53,0.0,47.8,96.8
2018-02-25,SEA,4.65,0.0,53.7,95.1
2018-02-26,SEA,0.0,0.0,,59.1
2018-02-27,SEA,0.44,0.0,56.6,93.5
2018-02-28,SEA,3.91,0.0,42.4,98.6
2018-03-01,SEA,0.8,0.0,50.0,66.5
2018-03-02,SEA,3.78,0.0,31.7,93.6
2018-03-03,SEA,0.0,0.0,31.7,53.9
2018-03-04,SEA,3.29,0.0,25.9,83.7
2018-03-05,SEA,0.0,0.0,,97.3
2018-03-06,SEA,0.0,0.0,27.7,39.4
2018-03-07,SEA,0.9,0.0,,86.2
2018-03-08,SEA,9.28,0.0,59.4,97.0
2018-03-09,SEA,0.0,0.0,53.0,74.5
2018-03-10,SEA,0.0,0.0,,11.5
2018-03-11,SEA,0.0,0.0,,26.9
2018-03-12,SEA,0.0,0.0,42.4,54.0
2018-03-13,SEA,6.12,0.0,55.6,94.9
2018-03-14,SEA,0.8,0.0,53.5,73.1
2018-03-15,SEA,0.0,0.0,27.7,40.8
2018-03-16,SEA,0.0,0.0,,52.6
2018-03-17,SEA,0.0,0.0,29.5,82.6
2018-03-18,SEA,0.0,0.0,,75.2
2018-03-19,SEA,0.0,0.0,,49.3
2018-03-20,SEA,0.0,0.0,,27.6
2018-03-21,SEA,1.1,0.0,,77.3
2018-03-22,SEA,13.16,0.0,51.8,94.7
2018-03-23,SEA,8.63,0.0,38.9,97.0
2018-03-24,SEA,6.17,0.0,29.5,93.0
2018-03-25,SEA,1.1,0.0,33.5,80.0
2018-03-26,SEA,3.97,0.0,50.9,100.0
2018-03-27,SEA,2.09,0.0,53.6,99.5
2018-03-28,SEA,0.0,0.0,29.5,96.4
2018-03-29,SEA,0.0,0.0,,96.3
2018-03-30,SEA,0.0,0.0,31.7,93.6
2018-03-31,SEA,0.0,0.0,,80.4
2018-04-01,SEA,0.03,0.0,53.6,86.4
2018-04-02,SEA,0.0,0.0,40.7,68.5
2018-04-03,SEA,0.0,0.0,,96.3
2018-04-04,SEA,7.67,0.0,,100.0
2018-04-05,SEA,5.48,0.0,,99.3
2018-04-06,SEA,1.29,0.0,,84.7
2018-04-07,SEA,20.73,0.0,47.9,99.1
2018-04-08,SEA,10.31,0.0,47.9,98.2
2018-04-09,SEA,0.0,0.0,29.5,90.3
2018-04-10,SEA,4.64,0.0,49.2,77.8
2018-04-11,SEA,5.53,0.0,33.5,97.0
2018-04-12,SEA,2.04,0.0,38.8,88.7
2018-04-13,SEA,12.29,0.0,47.6,100.0
2018-04-14,SEA,40.37,0.0,,100.0
2018-04-15,SEA,6.24,0.0,38.9,99.5
2018-04-16,SEA,15.93,0.0,50.0,100.0
2018-04-17,SEA,0.3,0.0,53.5,83.6
2018-04-18,SEA,0.02,0.0,33.5,91.4
2018-04-19,SEA,0.0,0.0,,50.1
2018-04-20,SEA,0.0,0.0,,86.4
2018-04-21,SEA,0.9,0.0,46.3,78.3
2018-04-22,SEA,0.0,0.0,27.7,45.0
2018-04-23,SEA,0.0,0.0,35.3,17.1
2018-04-24,SEA,0.0,0.0,35.3,61.4
2018-04-25,SEA,0.0,0.0,27.7,50.7
2018-04-26,SEA,0.0,0.0,29.5,10.3
2018-04-27,SEA,0.0,0.0,42.4,86.3
2018-04-28,SEA,8.33,0.0,,100.0
2018-04-29,SEA,0.01,0.0,31.7,94.9
2018-04-30,SEA,0.0,0.0,,95.9
2018-05-01,SEA,0.0,0.0,,75.3
2018-05-02,SEA,0.0,0.0,,39.9
2018-05-03,SEA,0.0,0.0,35.3,75.5
2018-05-04,SEA,0.0,0.0,25.9,84.5
2018-05-05,SEA,0.3,0.0,25.9,90.2
2018-05-06,SEA,0.0,0.0,37.1,87.7
2018-05-07,SEA,0.0,0.0,,70.1
2018-05-08,SEA,0.5,0.0,,66.2
2018-05-09,SEA,0.3,0.0,40.6,83.7
2018-05-10,SEA,0.99,0.0,,90.5
2018-05-11,SEA,0.0,0.0,,74.8
2018-05-12,SEA,0.0,0.0,35.3,16.0
2018-05-13,SEA,0.0,0.0,,10.3
2018-05-14,SEA,0.0,0.0,,19.4
2018-05-15,SEA,0.0,0.0,,59.0
2018-05-16,SEA,0.0,0.0,27.7,83.0
2018-05-17,SEA,0.0,0.0,,90.9
2018-05-18,SEA,0.0,0.0,,95.5
2018-05-19,SEA,1.2,0.0,,93.8
2018-05-20,SEA,0.0,0.0,,95.9
2018-05-21,SEA,0.0,0.0,,64.0
2018-05-22,SEA,0.0,0.0,31.7,13.7
2018-05-23,SEA,0.0,0.0,,37.5
2018-05-24,SEA,0.0,0.0,25.9,83.0
2018-05-25,SEA,0.0,0.0,,84.8
2018-05-26,SEA,0.0,0.0,,91.9
2018-05-27,SEA,0.0,0.0,,31.5
2018-05-28,SEA,0.0,0.0,37.1,60.6
2018-05-29,SEA,0.0,0.0,,93.2
2018-05-30,SEA,0.0,0.0,31.7,74.6
2018-05-31,SEA,0.0,0.0,32.6,89.2
2018-06-01,SEA,0.01,0.0,31.7,79.2
2018-06-02,SEA,0.0,0.0,,68.1
2018-06-03,SEA,0.3,0.0,,85.2
2018-06-04,SEA,0.0,0.0,,84.2
2018-06-05,SEA,0.0,0.0,33.4,72.8
2018-06-06,SEA,0.0,0.0,,52.8
2018-06-07,SEA,0.0,0.0,27.7,89.6
2018-06-08,SEA,6.58,0.0,,97.9
2018-06-09,SEA,2.33,0.0,,89.5
2018-06-10,SEA,1.32,0.0,51.8,73.1
2018-06-11,SEA,0.3,0.0,,67.7
2018-06-12,SEA,0.0,0.0,,71.4
2018-06-13,SEA,0.51,0.0,43.7,86.9
2018-06-14,SEA,0.0,0.0,,86.0
2018-06-15,SEA,0.0,0.0,37.0,60.9
2018-06-16,SEA,0.0,0.0,31.7,67.4
2018-06-17,SEA,0.0,0.0,42.4,31.6
2018-06-18,SEA,0.0,0.0,,56.0
2018-06-19,SEA,0.0,0.0,,46.4
2018-06-20,SEA,0.0,0.0,27.7,85.2
2018-06-21,SEA,0.0,0.0,31.7,86.1
2018-06-22,SEA,0.0,0.0,25.9,96.4
2018-06-23,SEA,1.59,0.0,,77.9
2018-06-24,SEA,0.0,0.0,45.4,49.4
2018-06-25,SEA,3.3,0.0,40.6,88.1
2018-06-26,SEA,0.0,0.0,27.7,69.6
2018-06-27,SEA,0.0,0.0,,83.2
2018-06-28,SEA,0.0,0.0,,93.8
2018-06-29,SEA,0.0,0.0,,93.2
2018-06-30,SEA,0.01,0.0,35.3,97.3
2018-07-01,SEA,1.19,0.0,29.5,90.4
2018-07-02,SEA,0.0,0.0,,83.9
2018-07-03,SEA,0.0,0.0,25.9,28.2
2018-07-04,SEA,0.0,0.0,,72.1
2018-07-05,SEA,0.0,0.0,,62.3
2018-07-06,SEA,0.02,0.0,38.9,77.4
2018-07-07,SEA,0.3,0.0,29.5,70.2
2018-07-08,SEA,0.0,0.0,29.5,50.3
2018-07-09,SEA,0.0,0.0,29.5,86.1
2018-07-10,SEA,0.0,0.0,31.7,76.1
2018-07-11,SEA,0.0,0.0,33.5,18.3
2018-07-12,SEA,0.0,0.0,29.5,0.0
2018-07-13,SEA,0.0,0.0,,26.8
2018-07-14,SEA,0.0,0.0,27.7,16.8
2018-07-15,SEA,0.0,0.0,31.7,20.6
2018-07-16,SEA,0.0,0.0,27.7,18.3
2018-07-17,SEA,0.0,0.0,31.7,19.2
2018-07-18,SEA,0.0,0.0,,74.0
2018-07-19,SEA,0.0,0.0,,92.9
2018-07-20,SEA,0.0,0.0,,73.3
2018-07-21,SEA,0.0,0.0,31.7,35.5
2018-07-22,SEA,0.0,0.0,,8.0
2018-07-23,SEA,0.0,0.0,,14.8
2018-07-24,SEA,0.0,0.0,,4.6
2018-07-25,SEA,0.0,0.0,,16.0
2018-07-26,SEA,0.0,0.0,,13.8
2018-07-27,SEA,0.0,0.0,,19.0
2018-07-28,SEA,0.0,0.0,,41.1
2018-07-29,SEA,0.0,0.0,27.7,0.0
2018-07-30,SEA,0.0,0.0,,11.4
2018-07-31,SEA,0.0,0.0,,61.3
2018-08-01,SEA,0.0,0.0,,67.0
2018-08-02,SEA,0.59,0.0,,91.0
2018-08-03,SEA,0.3,0.0,,80.2
2018-08-04,SEA,0.0,0.0,25.9,23.0
2018-08-05,SEA,0.0,0.0,,43.4
2018-08-06,SEA,0.0,0.0,,56.9
2018-08-07,SEA,0.0,0.0,25.9,22.4
2018-08-08,SEA,0.0,0.0,,6.9
2018-08-09,SEA,0.0,0.0,,4.6
2018-08-10,SEA,0.0,0.0,33.5,13.7
2018-08-11,SEA,1.3,0.0,34.4,86.4
2018-08-12,SEA,0.0,0.0,,75.3
2018-08-13,SEA,0.0,0.0,29.5,29.3
2018-08-14,SEA,0.0,0.0,,63.4
2018-08-15,SEA,0.0,0.0,27.7,50.1
2018-08-16,SEA,0.0,0.0,,38.8
2018-08-17,SEA,0.0,0.0,25.9,32.0
2018-08-18,SEA,0.0,0.0,,15.6
2018-08-19,SEA,0.0,0.0,,27.9
2018-08-20,SEA,0.0,0.0,33.4,99.4
2018-08-21,SEA,0.0,0.0,,68.5
2018-08-22,SEA,0.0,0.0,35.3,78.7
2018-08-23,SEA,0.3,0.0,44.6,87.0
2018-08-24,SEA,0.0,0.0,,90.1
2018-08-25,SEA,0.0,0.0,,79.3
2018-08-26,SEA,2.65,0.0,29.5,100.0
2018-08-27,SEA,0.3,0.0,33.5,56.7
2018-08-28,SEA,0.0,0.0,,26.3
2018-08-29,SEA,0.0,0.0,31.7,79.0
2018-08-30,SEA,0.0,0.0,,93.1
2018-08-31,SEA,0.0,0.0,,81.3
2018-09-01,SEA,0.0,0.0,,90.4
2018-09-02,SEA,0.0,0.0,,16.0
2018-09-03,SEA,0.0,0.0,,54.1
2018-09-04,SEA,0.0,0.0,29.5,26.3
2018-09-05,SEA,0.0,0.0,,12.3
2018-09-06,SEA,0.0,0.0,,10.3
2018-09-07,SEA,1.14,0.0,,76.8
2018-09-08,SEA,1.05,0.0,27.7,87.4
2018-09-09,SEA,2.06,0.0,33.4,87.2
2018-09-10,SEA,1.35,0.0,37.1,86.2
2018-09-11,SEA,0.01,0.0,33.5,87.8
2018-09-12,SEA,0.31,0.0,,93.6
2018-09-13,SEA,0.0,0.0,25.9,92.1
2018-09-14,SEA,10.75,0.0,,95.0
2018-09-15,SEA,0.31,0.0,31.7,89.5
2018-09-16,SEA,4.4,0.0,38.9,75.0
2018-09-17,SEA,0.0,0.0,,52.9
2018-09-18,SEA,0.0,0.0,31.7,50.5
2018-09-19,SEA,0.79,0.0,,51.8
2018-09-20,SEA,1.34,0.0,,96.4
2018-09-21,SEA,0.51,0.0,27.7,90.6
2018-09-22,SEA,1.4,0.0,49.1,87.5
2018-09-23,SEA,0.01,0.0,,74.0
2018-09-24,SEA,0.0,0.0,35.3,30.4
2018-09-25,SEA,0.0,0.0,27.7,36.3
2018-09-26,SEA,0.0,0.0,,29.1
2018-09-27,SEA,0.0,0.0,,20.8
2018-09-28,SEA,0.0,0.0,27.7,5.7
2018-09-29,SEA,0.3,0.0,,66.1
2018-09-30,SEA,1.19,0.0,32.6,97.7
2018-10-01,SEA,7.48,0.0,37.1,99.1
2018-10-02,SEA,0.3,0.0,51.0,81.3
2018-10-03,SEA,0.0,0.0,,68.5
2018-10-04,SEA,0.0,0.0,,64.0
2018-10-05,SEA,14.1,0.0,,84.4
2018-10-06,SEA,0.0,0.0,,88.1
2018-10-07,SEA,0.43,0.0,,98.4
2018-10-08,SEA,2.69,0.0,,91.1
2018-10-09,SEA,2.62,0.0,47.9,83.5
2018-10-10,SEA,0.0,0.0,,64.5
2018-10-11,SEA,0.0,0.0,,35.9
2018-10-12,SEA,0.0,0.0,,20.4
2018-10-13,SEA,0.0,0.0,35.3,44.5
2018-10-14,SEA,0.0,0.0,31.7,0.0
2018-10-15,SEA,0.0,0.0,,19.3
2018-10-16,SEA,0.0,0.0,,4.6
2018-10-17,SEA,0.0,0.0,,15.8
2018-10-18,SEA,0.0,0.0,,54.5
2018-10-19,SEA,0.0,0.0,,30.3
2018-10-20,SEA,0.0,0.0,,36.3
2018-10-21,SEA,0.0,0.0,,38.0
2018-10-22,SEA,0.0,0.0,,42.9
2018-10-23,SEA,1.53,0.0,33.5,76.4
2018-10-24,SEA,0.0,0.0,,89.9
2018-10-25,SEA,8.05,0.0,,100.0
2018-10-26,SEA,20.12,0.0,42.4,93.5
